EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,Time,time_location,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
490123,MONROE (ZONE), ,1/1/14,0,0:00,2014-01-01  0:00:00 | Michigan,Heavy Snow, , ,0,0,0,0,Michigan,EST-5, ,81686,Z,83,DTX,0,0,Trained Spotter, , , , , , , , , , , , ,,"A stationary frontal boundary produced a long duration snowfall over southeast Michigan. Up to eleven inches over a 40 hour period fell across Monroe and Wayne counties, with amounts quickly tapering off farther North. Here are some higher amounts reported:|Wyandotte...9.9 inches.|Carleton...   9.8 inches.|Riverview...  9.5 inches.|Monroe (2W)... 9.0 inches. |Temperance... 8.1 inches.",11
487836,SOUTHERN SCHOOLCRAFT (ZONE), ,1/1/14,200,2:00,2014-01-01  2:00:00 | Michigan,Cold/Wind Chill, , ,0,0,0,0,Michigan,EST-5, ,81307,Z,14,MQT,0,0,AWOS, , , , , , , , , , , , ,The Manistique AWOS recorded wind chills between 25 and 30 below zero for the early morning of the 1st.,Arctic air spreading into the area along with wind around 10 mph at times caused wind chill readings in the 25 to 30 below zero range over portions of west and central Upper Michigan for the early morning of the 1st.,12
494059,ONTONAGON (ZONE), ,1/3/14,1200,12:00,2014-01-03  12:00:00 | Michigan,Winter Weather, , ,0,0,0,0,Michigan,EST-5, ,82132,Z,2,MQT,0,0,COOP Observer, , , , , , , , , , , , ,The observer six miles north of Greenland measured six inches of snow in less than 24 hours.,An Alberta clipper storm system approaching from the Northern Plains produced moderate to heavy snow and blowing snow over northwest and north central Upper Michigan from the evening of the 3rd into the 4th.,13
494061,NORTHERN HOUGHTON (ZONE), ,1/3/14,1200,12:00,2014-01-03  12:00:00 | Michigan,Winter Weather, , ,0,0,0,0,Michigan,EST-5, ,82132,Z,3,MQT,0,0,COOP Observer, , , , , , , , , , , , ,The observer at near Atlantic Mine measured 7.0 inches of snow in 24 hours while the observer in Jacobsville measured 5.2 inches in 24 hours.,An Alberta clipper storm system approaching from the Northern Plains produced moderate to heavy snow and blowing snow over northwest and north central Upper Michigan from the evening of the 3rd into the 4th.,14
494056,BARAGA (ZONE), ,1/3/14,1300,13:00,2014-01-03  13:00:00 | Michigan,Winter Weather, , ,0,0,0,0,Michigan,EST-5, ,82132,Z,4,MQT,0,0,COOP Observer, , , , , , , , , , , , ,The observer at Herman measured 7.4 inches of snow in less than 24 hours.,An Alberta clipper storm system approaching from the Northern Plains produced moderate to heavy snow and blowing snow over northwest and north central Upper Michigan from the evening of the 3rd into the 4th.,15
494066,MARQUETTE (ZONE), ,1/3/14,1400,14:00,2014-01-03  14:00:00 | Michigan,Winter Weather, , ,0,0,0,0,Michigan,EST-5, ,82132,Z,5,MQT,0,0,COOP Observer, , , , , , , , , , , , ,The observer nine miles southwest of Big Bay measured 6.2 inches of snow in approximately 17 hours.  Champion and Gwinn received over four inches of snow during the same time period. South winds gusting near 40 mph at times also caused considerable blowing and drifting of snow making travel difficult over some areas of the county.,An Alberta clipper storm system approaching from the Northern Plains produced moderate to heavy snow and blowing snow over northwest and north central Upper Michigan from the evening of the 3rd into the 4th.,16
494048,ALGER (ZONE), ,1/3/14,1600,16:00,2014-01-03  16:00:00 | Michigan,Winter Storm, , ,0,0,0,0,Michigan,EST-5, ,82132,Z,6,MQT,0,0,COOP Observer, , , , , , , , , , , , ,The observer ten miles south of Grand Marais measured 11.7 inches of lake enhanced snow in approximately 15 hours.  The observer 15 miles south of Wetmore measured 6.2 inches of snow over the same time period. South winds gusting between 40 mph and 50 mph at times also caused considerable blowing and drifting of snow making travel difficult throughout the county.,An Alberta clipper storm system approaching from the Northern Plains produced moderate to heavy snow and blowing snow over northwest and north central Upper Michigan from the evening of the 3rd into the 4th.,17
494052,NORTHERN SCHOOLCRAFT (ZONE), ,1/3/14,1600,16:00,2014-01-03  16:00:00 | Michigan,Winter Storm, , ,0,0,0,0,Michigan,EST-5, ,82132,Z,85,MQT,0,0,Mesonet, , , , , , , , , , , , ,An estimated eight inches of lake enhanced snow fell over portions of northern Schoolcraft from the evening of the 3rd into the morning of the 4th.  South winds gusting over 40 mph at times also caused considerable blowing and drifting of snow making travel difficult.,An Alberta clipper storm system approaching from the Northern Plains produced moderate to heavy snow and blowing snow over northwest and north central Upper Michigan from the evening of the 3rd into the 4th.,18
494041,SOUTHERN SCHOOLCRAFT (ZONE), ,1/3/14,1600,16:00,2014-01-03  16:00:00 | Michigan,Winter Weather, , ,0,0,0,0,Michigan,EST-5, ,82132,Z,14,MQT,0,0,COOP Observer, , , , , , , , , , , , ,Observers from Manistique to Germfask estimated two to three inches of snow in less than 12 hours. They also reported considerable blowing and drifting of snow from south winds gusting over 40 mph at times.,An Alberta clipper storm system approaching from the Northern Plains produced moderate to heavy snow and blowing snow over northwest and north central Upper Michigan from the evening of the 3rd into the 4th.,19
494040,LUCE (ZONE), ,1/3/14,1600,16:00,2014-01-03  16:00:00 | Michigan,Winter Storm, , ,0,0,0,0,Michigan,EST-5, ,82132,Z,7,MQT,0,0,COOP Observer, , , , , , , , , , , , ,The observer in Newberry measured 16 inches of lake enhanced snow in less than 24 hours.  There was also a report of an estimated 11 inches near Dollarville in less than 24 hours.  South winds gusting over 40 mph also caused considerable blowing and drifting of snow making travel difficult.,An Alberta clipper storm system approaching from the Northern Plains produced moderate to heavy snow and blowing snow over northwest and north central Upper Michigan from the evening of the 3rd into the 4th.,20
494345,NORTHERN HOUGHTON (ZONE), ,1/4/14,700,7:00,2014-01-04  7:00:00 | Michigan,Winter Weather, , ,0,0,0,0,Michigan,EST-5, ,82135,Z,3,MQT,0,0,COOP Observer, , , , , , , , , , , , ,"Total snowfall accumulation over a four-day period included 19.0 inches at Atlantic Mine, 18.7 inches at Painesdale and 13.0 inches at the Houghton County Airport.",A brutally cold air mass dominated Upper Michigan from the 5th through the 9th dropping temperatures well below normal through the period.  Average temperatures were up to 25 degrees below normal when the core of the Arctic cold moved overhead on the 6th and 7th.  During this cold wave prolonged moderate lake effect snow showers fell over the northwest wind snowbelts of Upper Michigan totaling more than a foot of snow at several locations over a five-day period.,21
494348,KEWEENAW (ZONE), ,1/4/14,700,7:00,2014-01-04  7:00:00 | Michigan,Winter Weather, , ,0,0,0,0,Michigan,EST-5, ,82135,Z,1,MQT,0,0,COOP Observer, , , , , , , , , , , , ,Several observers measured between 6 to 10 inches of total lake effect snowfall over a four-day period.,A brutally cold air mass dominated Upper Michigan from the 5th through the 9th dropping temperatures well below normal through the period.  Average temperatures were up to 25 degrees below normal when the core of the Arctic cold moved overhead on the 6th and 7th.  During this cold wave prolonged moderate lake effect snow showers fell over the northwest wind snowbelts of Upper Michigan totaling more than a foot of snow at several locations over a five-day period.,22
494347,ONTONAGON (ZONE), ,1/4/14,700,7:00,2014-01-04  7:00:00 | Michigan,Winter Weather, , ,0,0,0,0,Michigan,EST-5, ,82135,Z,2,MQT,0,0,COOP Observer, , , , , , , , , , , , ,Several observers measured between 8 to 12 inches of total lake effect snowfall over a four-day period.,A brutally cold air mass dominated Upper Michigan from the 5th through the 9th dropping temperatures well below normal through the period.  Average temperatures were up to 25 degrees below normal when the core of the Arctic cold moved overhead on the 6th and 7th.  During this cold wave prolonged moderate lake effect snow showers fell over the northwest wind snowbelts of Upper Michigan totaling more than a foot of snow at several locations over a five-day period.,23
494346,ALGER (ZONE), ,1/4/14,700,7:00,2014-01-04  7:00:00 | Michigan,Winter Weather, , ,0,0,0,0,Michigan,EST-5, ,82135,Z,6,MQT,0,0,COOP Observer, , , , , , , , , , , , ,The observer at Grand Marais measured 13.5 inches of total lake effect snowfall accumulation over a four-day period.,A brutally cold air mass dominated Upper Michigan from the 5th through the 9th dropping temperatures well below normal through the period.  Average temperatures were up to 25 degrees below normal when the core of the Arctic cold moved overhead on the 6th and 7th.  During this cold wave prolonged moderate lake effect snow showers fell over the northwest wind snowbelts of Upper Michigan totaling more than a foot of snow at several locations over a five-day period.,24
482863,CASS (ZONE), ,1/4/14,1800,18:00,2014-01-04  18:00:00 | Michigan,Winter Storm, , ,0,0,0,0,Michigan,EST-5, ,80648,Z,78,IWX,0,0,Trained Spotter, , , , , , , , , , , , ,"Moderate to heavy snow developed during the evening hours of January 4th and continued through the early morning hours of January 6th. Total snow accumulations ranged between 12 and 19 inches across the county. Winds picked up and gusted to between 30 and 40 mph by late in the afternoon and evening on January 5th, creating blizzard-like conditions at times. This led to snow emergencies and closings of schools and businesses the next morning as many roads became impassable.","A deepening low pressure system tracking northeast through Kentucky and Ohio brought heavy snow and blizzard-like conditions to the region on January 5th.  Total snow accumulations ranged between 10 and 20 inches, while 30 to 40 mph wind gusts late in the day resulted in significant blowing and drifting snow.",25
482862,BERRIEN (ZONE), ,1/4/14,1800,18:00,2014-01-04  18:00:00 | Michigan,Winter Storm, , ,0,0,0,0,Michigan,EST-5, ,80648,Z,77,IWX,0,0,Trained Spotter, , , , , , , , , , , , ,"Moderate to heavy snow developed during the evening hours of January 4th and continued through the early morning hours of January 6th. Total snow accumulations ranged between 13 and 19 inches across the county. Winds picked up and gusted to between 30 and 40 mph by late in the afternoon and evening on January 5th, creating blizzard-like conditions at times. This led to snow emergencies and closings of schools and businesses the next morning as many roads became impassable.","A deepening low pressure system tracking northeast through Kentucky and Ohio brought heavy snow and blizzard-like conditions to the region on January 5th.  Total snow accumulations ranged between 10 and 20 inches, while 30 to 40 mph wind gusts late in the day resulted in significant blowing and drifting snow.",26
513260,GRATIOT (ZONE), ,1/4/14,1900,19:00,2014-01-04  19:00:00 | Michigan,Heavy Snow, , ,0,0,0,0,Michigan,EST-5, ,82074,Z,52,GRR,0,0,Emergency Manager, , , , , , , , , , , , ,Up to a foot of snow across the county.,"Arctic low pressure dropped southeast from Canada during the night of the fourth into the 5th.  This system combined with a southern Plains system that also moved in on the 5th to bring as much as 15 to 17 inches of snow to portions of southern lower Michigan, with numerous reports of over a foot of snow.  This resulted in numerous accidents and school closures.",27
493599,EATON (ZONE), ,1/4/14,1900,19:00,2014-01-04  19:00:00 | Michigan,Heavy Snow, , ,0,0,0,0,Michigan,EST-5, ,82074,Z,66,GRR,0,0,Trained Spotter, , , , , , , , , , , , ,Trained spotters measured fifteen inches of snow in Eaton Rapids and Bellevue.,"Arctic low pressure dropped southeast from Canada during the night of the fourth into the 5th.  This system combined with a southern Plains system that also moved in on the 5th to bring as much as 15 to 17 inches of snow to portions of southern lower Michigan, with numerous reports of over a foot of snow.  This resulted in numerous accidents and school closures.",28
493596,BARRY (ZONE), ,1/4/14,1900,19:00,2014-01-04  19:00:00 | Michigan,Heavy Snow, , ,0,0,0,0,Michigan,EST-5, ,82074,Z,65,GRR,0,0,Trained Spotter, , , , , , , , , , , , ,Fifteen inches of snow fell in Orangeville and a foot of snow fell in Hastings and Delton.,"Arctic low pressure dropped southeast from Canada during the night of the fourth into the 5th.  This system combined with a southern Plains system that also moved in on the 5th to bring as much as 15 to 17 inches of snow to portions of southern lower Michigan, with numerous reports of over a foot of snow.  This resulted in numerous accidents and school closures.",29
493597,CALHOUN (ZONE), ,1/4/14,1900,19:00,2014-01-04  19:00:00 | Michigan,Heavy Snow, , ,0,0,0,0,Michigan,EST-5, ,82074,Z,73,GRR,0,0,Trained Spotter, , , , , , , , , , , , ,Seventeen inches of snow fell in Marshall and fifteen was reported in Albion.  Eleven inches of snow fell in Battle Creek.,"Arctic low pressure dropped southeast from Canada during the night of the fourth into the 5th.  This system combined with a southern Plains system that also moved in on the 5th to bring as much as 15 to 17 inches of snow to portions of southern lower Michigan, with numerous reports of over a foot of snow.  This resulted in numerous accidents and school closures.",30
513259,IONIA (ZONE), ,1/4/14,1900,19:00,2014-01-04  19:00:00 | Michigan,Heavy Snow, , ,0,0,0,0,Michigan,EST-5, ,82074,Z,58,GRR,0,0,Law Enforcement, , , , , , , , , , , , ,More than one foot of snow across most of southern Ionia County plus wind chills thirty below zero.,"Arctic low pressure dropped southeast from Canada during the night of the fourth into the 5th.  This system combined with a southern Plains system that also moved in on the 5th to bring as much as 15 to 17 inches of snow to portions of southern lower Michigan, with numerous reports of over a foot of snow.  This resulted in numerous accidents and school closures.",31
513258,VAN BUREN (ZONE), ,1/4/14,1900,19:00,2014-01-04  19:00:00 | Michigan,Heavy Snow, , ,0,0,0,0,Michigan,EST-5, ,82074,Z,71,GRR,0,0,Broadcast Media, , , , , , , , , , , , ,More than a foot of snow fell across Van Buren County. Also experienced wind chill values thirty to forty degrees below zero.,"Arctic low pressure dropped southeast from Canada during the night of the fourth into the 5th.  This system combined with a southern Plains system that also moved in on the 5th to bring as much as 15 to 17 inches of snow to portions of southern lower Michigan, with numerous reports of over a foot of snow.  This resulted in numerous accidents and school closures.",32
493601,KALAMAZOO (ZONE), ,1/4/14,1900,19:00,2014-01-04  19:00:00 | Michigan,Heavy Snow, , ,0,0,0,0,Michigan,EST-5, ,82074,Z,72,GRR,0,0,Trained Spotter, , , , , , , , , , , , ,"Seventeen inches of snow was reported in Augusta, with around a foot in Kalamazoo and 16 inches reported in Vicksburg.","Arctic low pressure dropped southeast from Canada during the night of the fourth into the 5th.  This system combined with a southern Plains system that also moved in on the 5th to bring as much as 15 to 17 inches of snow to portions of southern lower Michigan, with numerous reports of over a foot of snow.  This resulted in numerous accidents and school closures.",33
493595,ALLEGAN (ZONE), ,1/4/14,1900,19:00,2014-01-04  19:00:00 | Michigan,Heavy Snow, , ,0,0,0,0,Michigan,EST-5, ,82074,Z,64,GRR,0,0,Trained Spotter, , , , , , , , , , , , ,Around a foot of snow fell across portions of Allegan county.  13 inches of snow was reported near Martin and 11 inches fell in Otsego and Hopkins.,"Arctic low pressure dropped southeast from Canada during the night of the fourth into the 5th.  This system combined with a southern Plains system that also moved in on the 5th to bring as much as 15 to 17 inches of snow to portions of southern lower Michigan, with numerous reports of over a foot of snow.  This resulted in numerous accidents and school closures.",34
513265,JACKSON (ZONE), ,1/4/14,1900,19:00,2014-01-04  19:00:00 | Michigan,Heavy Snow, , ,0,0,0,0,Michigan,EST-5, ,82074,Z,74,GRR,0,0,Trained Spotter, , , , , , , , , , , , ,More than one foot of snow with wind chills between thirty and forty below zero.,"Arctic low pressure dropped southeast from Canada during the night of the fourth into the 5th.  This system combined with a southern Plains system that also moved in on the 5th to bring as much as 15 to 17 inches of snow to portions of southern lower Michigan, with numerous reports of over a foot of snow.  This resulted in numerous accidents and school closures.",35
513261,MONTCALM (ZONE), ,1/4/14,1900,19:00,2014-01-04  19:00:00 | Michigan,Heavy Snow, , ,0,0,0,0,Michigan,EST-5, ,82074,Z,51,GRR,0,0,Broadcast Media, , , , , , , , , , , , ,Up to one foot of snow with dangerous wind chills of at least thirty below zero.,"Arctic low pressure dropped southeast from Canada during the night of the fourth into the 5th.  This system combined with a southern Plains system that also moved in on the 5th to bring as much as 15 to 17 inches of snow to portions of southern lower Michigan, with numerous reports of over a foot of snow.  This resulted in numerous accidents and school closures.",36
493600,INGHAM (ZONE), ,1/4/14,2000,20:00,2014-01-04  20:00:00 | Michigan,Heavy Snow, , ,0,0,0,0,Michigan,EST-5, ,82074,Z,67,GRR,0,0,Trained Spotter, , , , , , , , , , , , ,"Fourteen inches of snow was reported in Okemos, with a foot reported in Holt.","Arctic low pressure dropped southeast from Canada during the night of the fourth into the 5th.  This system combined with a southern Plains system that also moved in on the 5th to bring as much as 15 to 17 inches of snow to portions of southern lower Michigan, with numerous reports of over a foot of snow.  This resulted in numerous accidents and school closures.",37
493598,CLINTON (ZONE), ,1/4/14,2000,20:00,2014-01-04  20:00:00 | Michigan,Heavy Snow, , ,0,0,0,0,Michigan,EST-5, ,82074,Z,59,GRR,0,0,Trained Spotter, , , , , , , , , , , , ,An observer measured sixteen inches of snow in Dewitt and there were a couple of other reports of over 14 inches of snow near Bath.,"Arctic low pressure dropped southeast from Canada during the night of the fourth into the 5th.  This system combined with a southern Plains system that also moved in on the 5th to bring as much as 15 to 17 inches of snow to portions of southern lower Michigan, with numerous reports of over a foot of snow.  This resulted in numerous accidents and school closures.",38
493607,OTTAWA (ZONE), ,1/4/14,2000,20:00,2014-01-04  20:00:00 | Michigan,Heavy Snow, , ,0,0,0,0,Michigan,EST-5, ,82074,Z,56,GRR,0,0,Trained Spotter, , , , , , , , , , , , ,Nine inches of snow was measured at Jenison and Allendale.,"Arctic low pressure dropped southeast from Canada during the night of the fourth into the 5th.  This system combined with a southern Plains system that also moved in on the 5th to bring as much as 15 to 17 inches of snow to portions of southern lower Michigan, with numerous reports of over a foot of snow.  This resulted in numerous accidents and school closures.",39
493602,KENT (ZONE), ,1/4/14,2000,20:00,2014-01-04  20:00:00 | Michigan,Heavy Snow, , ,0,0,0,0,Michigan,EST-5, ,82074,Z,57,GRR,0,0,Trained Spotter, , , , , , , , , , , , ,"Seven to eight inches of snow fell in and near Grand Rapids, with lighter snowfall amounts reported across northern Kent county.","Arctic low pressure dropped southeast from Canada during the night of the fourth into the 5th.  This system combined with a southern Plains system that also moved in on the 5th to bring as much as 15 to 17 inches of snow to portions of southern lower Michigan, with numerous reports of over a foot of snow.  This resulted in numerous accidents and school closures.",40
482865,ST. JOSEPH (ZONE), ,1/4/14,2100,21:00,2014-01-04  21:00:00 | Michigan,Winter Storm, , ,0,0,0,0,Michigan,EST-5, ,80648,Z,79,IWX,0,0,Broadcast Media, , , , , , , , , , , , ,"Moderate to heavy snow developed during the evening hours of January 4th and continued through the early morning hours of January 6th. Total snow accumulations ranged between 12 and 17 inches across the county. Winds picked up and gusted to between 30 and 40 mph by late in the afternoon and evening on January 5th, creating blizzard-like conditions at times. This led to snow emergencies and closings of schools and businesses the next morning as many roads became impassable.","A deepening low pressure system tracking northeast through Kentucky and Ohio brought heavy snow and blizzard-like conditions to the region on January 5th.  Total snow accumulations ranged between 10 and 20 inches, while 30 to 40 mph wind gusts late in the day resulted in significant blowing and drifting snow.",41
482864,BRANCH (ZONE), ,1/4/14,2200,22:00,2014-01-04  22:00:00 | Michigan,Winter Storm, , ,0,0,0,0,Michigan,EST-5, ,80648,Z,80,IWX,0,0,Broadcast Media, , , , , , , , , , , , ,"Moderate to heavy snow developed during the evening hours of January 4th and continued through the early morning hours of January 6th. Total snow accumulations ranged between 12 and 17 inches across the county. Winds picked up and gusted to between 30 and 40 mph by late in the afternoon and evening on January 5th, creating blizzard-like conditions at times. This led to snow emergencies and closings of schools and businesses the next morning as many roads became impassable.","A deepening low pressure system tracking northeast through Kentucky and Ohio brought heavy snow and blizzard-like conditions to the region on January 5th.  Total snow accumulations ranged between 10 and 20 inches, while 30 to 40 mph wind gusts late in the day resulted in significant blowing and drifting snow.",42
490790,SANILAC (ZONE), ,1/5/14,0,0:00,2014-01-05  0:00:00 | Michigan,Heavy Snow, , ,0,0,0,0,Michigan,EST-5, ,81755,Z,55,DTX,0,0,Trained Spotter, , , , , , , , , , , , ,,"A major winter storm impacted southeast Michigan with heavy snow.  Generally 6 to 18 inches of snow across the area in about 30 hours. The M-59 and I-69 corridors received the highest amounts, as Flint Bishop Airport recorded 17.1 inches, making it the 3rd highest snowstorm on record. Here are some of the higher totals reported the area:||Owosso (Shiawassee County)... 18.7 inches.|North Branch (Lapeer County)... 17.0 inches.|Otisville (Genesee County)... 17.0 inches.|Millington (Tuscola County)... 16.0 inches.|Howell (Livingston County)... 15.9 inches|Holly (Oakland County)... 15.9 inches.|White Lake (Oakland County)... 14.6 inches.|Chelsea (Washtenaw County)... 14.0 inches.|Fort Gratiot (St. Clair County)... 13.0 inches.|Sandusky (Sanilac County)... 13.0 inches.|Carleton (Monroe County)... 13.0 inches.|Morenci (Lenawee County)... 12.0 inches.|Armada (Macomb County)... 11.0 inches.|Detroit Metro Airport (Wayne County)... 10.6 inches.|Hemlock (Saginaw County)... 10.5 inches.",43
490791,SHIAWASSEE (ZONE), ,1/5/14,0,0:00,2014-01-05  0:00:00 | Michigan,Heavy Snow, , ,0,0,0,0,Michigan,EST-5, ,81755,Z,60,DTX,0,0,Trained Spotter, , , , , , , , , , , , ,,"A major winter storm impacted southeast Michigan with heavy snow.  Generally 6 to 18 inches of snow across the area in about 30 hours. The M-59 and I-69 corridors received the highest amounts, as Flint Bishop Airport recorded 17.1 inches, making it the 3rd highest snowstorm on record. Here are some of the higher totals reported the area:||Owosso (Shiawassee County)... 18.7 inches.|North Branch (Lapeer County)... 17.0 inches.|Otisville (Genesee County)... 17.0 inches.|Millington (Tuscola County)... 16.0 inches.|Howell (Livingston County)... 15.9 inches|Holly (Oakland County)... 15.9 inches.|White Lake (Oakland County)... 14.6 inches.|Chelsea (Washtenaw County)... 14.0 inches.|Fort Gratiot (St. Clair County)... 13.0 inches.|Sandusky (Sanilac County)... 13.0 inches.|Carleton (Monroe County)... 13.0 inches.|Morenci (Lenawee County)... 12.0 inches.|Armada (Macomb County)... 11.0 inches.|Detroit Metro Airport (Wayne County)... 10.6 inches.|Hemlock (Saginaw County)... 10.5 inches.",44
